match_id,date,home_team,away_team,home_score,away_score,tournament,neutral_site,home_elo_pre_x,away_elo_pre_x,home_shots,away_shots,home_shots_on_target,away_shots_on_target,home_xg,away_xg,competition_importance,result_label,goal_margin,total_goals,tournament_group,home_match_id,home_neutral_site,home_tournament_group,home_competition_importance,home_elo_pre_y,home_goals_for,home_goals_against,home_shots_for,home_shots_on_target_for,home_xg_for,home_xg_against,home_points,home_win_flag,home_goal_diff,home_form_points_last5,home_goal_diff_form_last5,home_goals_for_last5,home_goals_against_last5,home_shots_last5,home_shots_on_target_last5,home_xg_last5,home_xga_last5,home_win_rate_last5,home_elo_last,home_matches_played_prior,away_match_id,away_neutral_site,away_tournament_group,away_competition_importance,away_elo_pre_y,away_goals_for,away_goals_against,away_shots_for,away_shots_on_target_for,away_xg_for,away_xg_against,away_points,away_win_flag,away_goal_diff,away_form_points_last5,away_goal_diff_form_last5,away_goals_for_last5,away_goals_against_last5,away_shots_last5,away_shots_on_target_last5,away_xg_last5,away_xga_last5,away_win_rate_last5,away_elo_last,away_matches_played_prior,elo_diff,form_points_diff,goal_diff_form_diff,goals_for_diff,goals_against_diff,shots_diff,shots_on_target_diff,xg_diff,xga_diff,win_rate_diff,matches_played_diff
5624,2025-02-08,Colombia,Serbia,3,2,Friendly,0,1812.7,1811.7,11,8,6,2,0.9,1.56,0.5,home_win,1,5,friendly,5624,0,friendly,0.5,1812.7,3,2,11,6,0.9,1.56,3,1,1,1.0,0.0,1.2,1.2,9.0,3.0,1.428,1.232,0.2,1834.9,241,5624,0,friendly,0.5,1811.7,2,3,8,2,1.56,0.9,0,0,-1,1.4,-0.2,0.8,1.0,7.8,2.2,1.23,1.0959999999999999,0.4,1783.9,216,51.0,-0.3999999999999999,0.2,0.3999999999999999,-0.19999999999999996,1.2000000000000002,0.7999999999999998,0.19799999999999995,-0.13600000000000012,-0.2,25
5625,2025-02-09,Morocco,Colombia,0,1,Continental Cup,1,1853.6,1803.9,9,5,4,1,1.77,1.16,0.92,away_win,-1,1,continental,5625,1,continental,0.92,1853.6,0,1,9,4,1.77,1.16,0,0,-1,1.6,-0.2,1.2,1.4,10.2,3.4,1.5,1.2600000000000002,0.4,1850.7,217,5625,1,continental,0.92,1803.9,1,0,5,1,1.16,1.77,3,1,1,1.6,0.4,1.8,1.4,9.6,3.6,1.3519999999999999,1.2600000000000002,0.4,1812.7,242,38.0,0.0,-0.6000000000000001,-0.6000000000000001,0.0,0.5999999999999996,-0.20000000000000018,0.14800000000000013,0.0,0.0,-25
5626,2025-02-09,Algeria,Japan,2,2,Qualifier,0,1739.0,1817.8,8,8,5,3,1.13,1.52,0.85,draw,0,4,qualifier,5626,0,qualifier,0.85,1739.0,2,2,8,5,1.13,1.52,1,0,0,1.6,-0.2,1.0,1.2,8.2,2.8,1.194,1.1780000000000002,0.4,1716.5,239,5626,0,qualifier,0.85,1817.8,2,2,8,3,1.52,1.13,1,0,0,1.0,-0.4,0.8,1.2,8.8,3.0,1.25,1.3900000000000001,0.2,1826.1,199,-109.59999999999991,0.6000000000000001,0.2,0.19999999999999996,0.0,-0.6000000000000014,-0.20000000000000018,-0.05600000000000005,0.21199999999999997,0.2,40
5627,2025-02-10,Italy,Germany,2,1,Friendly,0,1853.5,1921.0,8,11,2,2,1.59,1.45,0.5,home_win,1,3,friendly,5627,0,friendly,0.5,1853.5,2,1,8,2,1.59,1.45,3,1,1,1.4,0.6,1.6,1.0,9.2,3.2,1.248,1.0219999999999998,0.4,1869.5,270,5627,0,friendly,0.5,1921.0,1,2,11,2,1.45,1.59,0,0,-1,1.8,0.2,1.2,1.0,9.2,3.0,1.504,1.328,0.6,1894.5,242,-25.0,-0.40000000000000013,0.39999999999999997,0.40000000000000013,0.0,0.0,0.20000000000000018,-0.256,0.30600000000000027,-0.19999999999999996,28
5628,2025-02-11,Peru,Serbia,0,2,Continental Cup,0,1732.2,1811.2,4,9,0,3,1.09,1.27,0.92,away_win,-2,2,continental,5628,0,continental,0.92,1732.2,0,2,4,0,1.09,1.27,0,0,-2,1.4,-0.4,1.4,1.8,6.6,2.4,1.234,1.0859999999999999,0.4,1703.0,228,5628,0,continental,0.92,1811.2,2,0,9,3,1.27,1.09,3,1,2,1.4,-0.2,1.2,1.4,7.8,2.4,1.254,1.056,0.4,1811.7,217,-108.70000000000005,0.0,-0.2,0.19999999999999996,-0.40000000000000013,-1.2000000000000002,0.0,-0.020000000000000018,-0.029999999999999805,0.0,11
5629,2025-02-11,Croatia,Ukraine,2,2,Friendly,0,1874.5,1745.2,8,5,2,2,1.89,1.04,0.5,draw,0,4,friendly,5629,0,friendly,0.5,1874.5,2,2,8,2,1.89,1.04,1,0,0,3.0,2.0,2.4,0.4,9.2,3.4,1.6460000000000001,1.082,1.0,1876.6,248,5629,0,friendly,0.5,1745.2,2,2,5,2,1.04,1.89,1,0,0,1.0,-0.4,0.8,1.2,8.0,2.6,1.5400000000000003,1.418,0.2,1727.8,221,148.79999999999995,2.0,2.4,1.5999999999999999,0.7999999999999999,1.1999999999999993,0.7999999999999998,0.10599999999999987,0.33599999999999985,0.8,27
5630,2025-02-12,Algeria,Ukraine,2,3,Friendly,1,1722.2,1750.7,6,7,2,5,0.87,1.12,0.5,away_win,-1,5,friendly,5630,1,friendly,0.5,1722.2,2,3,6,2,0.87,1.12,0,0,-1,1.6,-0.2,1.2,1.4,8.2,3.2,1.084,1.262,0.4,1739.0,240,5630,1,friendly,0.5,1750.7,3,2,7,5,1.12,0.87,3,1,1,1.2,-0.2,1.0,1.2,7.4,2.4,1.3760000000000001,1.508,0.2,1745.2,222,-6.2000000000000455,0.40000000000000013,0.0,0.19999999999999996,-0.19999999999999996,0.7999999999999989,0.8000000000000003,-0.29200000000000004,0.246,0.2,18
5631,2025-02-13,Cameroon,Peru,0,1,Nations League,0,1705.1,1712.9,8,7,1,3,1.04,1.25,0.75,away_win,-1,1,nations_league,5631,0,nations_league,0.75,1705.1,0,1,8,1,1.04,1.25,0,0,-1,0.8,-0.4,1.2,1.6,7.8,2.6,1.108,1.3379999999999999,0.2,1743.1,237,5631,0,nations_league,0.75,1712.9,1,0,7,3,1.25,1.04,3,1,1,0.8,-1.2,0.8,2.0,6.0,1.8,1.1320000000000001,1.194,0.2,1732.2,229,10.899999999999864,0.0,0.7999999999999999,0.3999999999999999,0.3999999999999999,1.7999999999999998,0.8,-0.02400000000000002,-0.1439999999999999,0.0,8
5632,2025-02-14,Sweden,Uzbekistan,1,0,Continental Cup,0,1787.5,1654.0,11,6,4,2,2.0,0.65,0.92,home_win,1,1,continental,5632,0,continental,0.92,1787.5,1,0,11,4,2.0,0.65,3,1,1,2.0,0.8,1.8,1.0,7.8,2.8,1.0420000000000003,1.092,0.6,1725.0,227,5632,0,continental,0.92,1654.0,0,1,6,2,0.65,2.0,0,0,-1,0.6,-0.6,1.0,1.6,6.4,1.8,0.764,1.396,0.2,1646.0,226,79.0,1.4,1.4,0.8,0.6000000000000001,1.3999999999999995,0.9999999999999998,0.27800000000000025,0.3039999999999998,0.39999999999999997,1
5633,2025-02-15,Spain,Portugal,1,0,Friendly,0,1926.2,1909.2,7,5,1,1,1.92,1.24,0.5,home_win,1,1,friendly,5633,0,friendly,0.5,1926.2,1,0,7,1,1.92,1.24,3,1,1,1.6,0.4,1.6,1.2,9.2,3.8,1.612,1.0879999999999999,0.4,1915.0,249,5633,0,friendly,0.5,1909.2,0,1,5,1,1.24,1.92,0,0,-1,1.0,-0.8,0.8,1.6,10.0,3.0,1.478,1.31,0.2,1929.3,245,-14.299999999999955,0.6000000000000001,1.2000000000000002,0.8,0.40000000000000013,-0.8000000000000007,0.7999999999999998,0.13400000000000012,0.2220000000000002,0.2,4
5634,2025-02-15,Ecuador,Ukraine,1,1,Friendly,1,1765.2,1786.3,6,6,3,2,1.53,1.49,0.5,draw,0,2,friendly,5634,1,friendly,0.5,1765.2,1,1,6,3,1.53,1.49,1,0,0,0.8,-0.6,1.4,2.0,7.6,2.8,1.094,1.5299999999999998,0.2,1778.3,247,5634,1,friendly,0.5,1786.3,1,1,6,2,1.49,1.53,1,0,0,1.8,0.4,1.4,1.0,7.0,2.8,1.296,1.3699999999999999,0.4,1750.7,223,27.59999999999991,-1.0,-1.0,0.0,-1.0,0.5999999999999996,0.0,-0.20199999999999996,-0.15999999999999992,-0.2,24
5635,2025-02-15,Poland,England,1,2,Nations League,0,1745.0,1892.7,5,9,1,5,1.26,1.61,0.75,away_win,-1,3,nations_league,5635,0,nations_league,0.75,1745.0,1,2,5,1,1.26,1.61,0,0,-1,1.4,0.2,1.2,1.0,6.8,2.2,1.08,1.27,0.4,1708.2,236,5635,0,nations_league,0.75,1892.7,2,1,9,5,1.61,1.26,3,1,1,1.6,0.4,0.8,0.4,10.4,4.0,1.832,0.9960000000000001,0.4,1963.5,255,-255.29999999999995,-0.20000000000000018,-0.2,0.3999999999999999,-0.6,-3.6000000000000005,-1.7999999999999998,-0.752,-0.2739999999999999,0.0,-19
5636,2025-02-17,Peru,Algeria,2,0,Qualifier,1,1719.4,1705.2,6,5,2,0,1.07,0.69,0.85,home_win,2,2,qualifier,5636,1,qualifier,0.85,1719.4,2,0,6,2,1.07,0.69,3,1,2,1.4,-0.2,0.8,1.0,5.6,1.8,1.174,1.13,0.4,1712.9,230,5636,1,qualifier,0.85,1705.2,0,2,5,0,0.69,1.07,0,0,-2,1.0,-0.6,1.2,1.8,7.6,3.2,1.0539999999999998,1.332,0.2,1722.2,241,-9.299999999999955,0.3999999999999999,0.39999999999999997,-0.3999999999999999,0.8,-2.0,-1.4000000000000001,0.1200000000000001,0.20200000000000018,0.2,-11
5637,2025-02-18,Croatia,Turkey,2,0,Friendly,0,1861.0,1763.6,12,4,5,2,2.36,0.77,0.5,home_win,2,2,friendly,5637,0,friendly,0.5,1861.0,2,0,12,5,2.36,0.77,3,1,2,2.6,1.4,2.2,0.8,9.4,3.2,1.718,0.916,0.8,1874.5,249,5637,0,friendly,0.5,1763.6,0,2,4,2,0.77,2.36,0,0,-2,1.0,-0.4,0.6,1.0,9.2,3.2,1.4940000000000002,1.13,0.2,1731.3,216,143.20000000000005,1.6,1.7999999999999998,1.6,0.19999999999999996,0.20000000000000107,0.0,0.22399999999999975,0.21399999999999986,0.6000000000000001,33
5638,2025-02-18,Australia,Turkey,0,1,Continental Cup,0,1701.9,1775.6,7,8,1,3,1.16,1.22,0.92,away_win,-1,1,continental,5638,0,continental,0.92,1701.9,0,1,7,1,1.16,1.22,0,0,-1,1.8,-0.4,1.2,1.6,7.0,1.4,0.992,1.344,0.6,1704.2,231,5638,0,continental,0.92,1775.6,1,0,8,3,1.22,1.16,3,1,1,0.4,-1.0,0.4,1.4,8.4,2.8,1.342,1.412,0.0,1763.6,217,-59.399999999999864,1.4,0.6,0.7999999999999999,-0.20000000000000018,-1.4000000000000004,-1.4,-0.3500000000000001,0.06799999999999984,0.6,14
5639,2025-02-21,Spain,Czech Republic,1,0,Nations League,1,1904.1,1729.2,7,4,2,1,1.73,0.92,0.75,home_win,1,1,nations_league,5639,1,nations_league,0.75,1904.1,1,0,7,2,1.73,0.92,3,1,1,1.6,0.4,1.6,1.2,9.8,3.8,1.6900000000000002,1.072,0.4,1926.2,250,5639,1,nations_league,0.75,1729.2,0,1,4,1,0.92,1.73,0,0,-1,0.6,-1.4,1.2,2.6,6.8,3.4,1.044,1.0939999999999999,0.2,1770.1,225,156.10000000000014,1.0,1.7999999999999998,0.40000000000000013,1.4000000000000001,3.000000000000001,0.3999999999999999,0.6460000000000001,0.021999999999999797,0.2,25
5640,2025-02-22,Canada,Norway,4,1,World Cup,1,1780.3,1789.4,10,4,4,2,1.11,0.96,1.0,home_win,3,5,world_cup,5640,1,world_cup,1.0,1780.3,4,1,10,4,1.11,0.96,3,1,3,2.0,0.6,1.6,1.0,5.8,2.0,0.9480000000000001,1.396,0.6,1763.0,218,5640,1,world_cup,1.0,1789.4,1,4,4,2,0.96,1.11,0,0,-3,1.2,-0.4,1.4,1.8,7.8,2.2,1.246,1.536,0.4,1776.8,210,-13.799999999999955,0.8,1.0,0.20000000000000018,0.8,-2.0,-0.20000000000000018,-0.29799999999999993,0.14000000000000012,0.19999999999999996,8
5641,2025-02-23,Ghana,Italy,1,0,Continental Cup,1,1747.3,1840.5,7,12,5,3,1.24,1.21,0.92,home_win,1,1,continental,5641,1,continental,0.92,1747.3,1,0,7,5,1.24,1.21,3,1,1,1.4,0.0,1.8,1.8,6.8,2.0,1.046,1.24,0.4,1709.4,226,5641,1,continental,0.92,1840.5,0,1,12,3,1.21,1.24,0,0,-1,2.0,1.0,1.8,0.8,8.6,2.6,1.4280000000000002,1.0319999999999998,0.6,1853.5,271,-144.0999999999999,-0.6000000000000001,-1.0,0.0,-1.0,-1.7999999999999998,-0.6000000000000001,-0.3820000000000001,-0.20800000000000018,-0.19999999999999996,-45
5642,2025-02-24,Poland,Japan,2,3,Qualifier,0,1726.5,1833.0,7,6,2,4,1.0,1.12,0.85,away_win,-1,5,qualifier,5642,0,qualifier,0.85,1726.5,2,3,7,2,1.0,1.12,0,0,-1,1.4,0.2,1.2,1.0,7.0,2.0,1.2280000000000002,1.268,0.4,1745.0,237,5642,0,qualifier,0.85,1833.0,3,2,6,4,1.12,1.0,3,1,1,1.2,0.0,1.0,1.0,8.4,3.2,1.3439999999999999,1.3,0.2,1817.8,200,-72.79999999999995,0.19999999999999996,0.2,0.19999999999999996,0.0,-1.4000000000000004,-1.2000000000000002,-0.11599999999999966,0.03200000000000003,0.2,37
5643,2025-02-24,Canada,Cameroon,1,2,World Cup,1,1755.6,1724.1,5,5,2,3,1.51,1.1,1.0,away_win,-1,3,world_cup,5643,1,world_cup,1.0,1755.6,1,2,5,2,1.51,1.1,0,0,-1,2.0,0.8,2.0,1.2,6.8,2.4,1.006,1.15,0.6,1780.3,219,5643,1,world_cup,1.0,1724.1,2,1,5,3,1.1,1.51,3,1,1,0.2,-0.8,0.6,1.4,7.2,2.2,0.9940000000000001,1.568,0.0,1705.1,238,75.20000000000005,1.8,1.6,1.4,0.19999999999999996,-0.40000000000000036,0.19999999999999973,0.0119999999999999,0.41800000000000015,0.6,-19
5644,2025-02-25,Iran,Qatar,3,0,Nations League,0,1751.9,1676.8,8,6,3,2,1.12,1.16,0.75,home_win,3,3,nations_league,5644,0,nations_league,0.75,1751.9,3,0,8,3,1.12,1.16,3,1,3,0.4,-1.6,0.6,2.2,5.4,1.8,0.9939999999999998,1.478,0.0,1737.8,233,5644,0,nations_league,0.75,1676.8,0,3,6,2,1.16,1.12,0,0,-3,1.2,-0.2,0.6,0.8,5.0,1.8,0.762,1.32,0.4,1634.8,219,103.0,-0.7999999999999999,-1.4000000000000001,0.0,-1.4000000000000001,0.40000000000000036,0.0,0.23199999999999976,-0.15799999999999992,-0.4,14
5645,2025-02-27,Japan,Australia,1,1,World Cup,1,1813.3,1717.3,10,11,4,2,1.78,1.48,1.0,draw,0,2,world_cup,5645,1,world_cup,1.0,1813.3,1,1,10,4,1.78,1.48,1,0,0,1.8,0.4,1.6,1.2,8.0,3.4,1.288,1.014,0.4,1833.0,201,5645,1,world_cup,1.0,1717.3,1,1,11,2,1.48,1.78,1,0,0,1.2,-0.8,0.8,1.6,7.2,1.2,0.952,1.25,0.4,1701.9,232,131.0999999999999,0.6000000000000001,1.2000000000000002,0.8,0.40000000000000013,0.7999999999999998,2.2,0.3360000000000001,0.236,0.0,-31
5646,2025-02-27,Algeria,Norway,0,2,Qualifier,0,1739.4,1745.4,4,5,1,2,0.84,0.99,0.85,away_win,-2,2,qualifier,5646,0,qualifier,0.85,1739.4,0,2,4,1,0.84,0.99,0,0,-2,1.0,-0.4,1.2,1.6,6.6,2.8,1.024,1.2,0.2,1705.2,242,5646,0,qualifier,0.85,1745.4,2,0,5,2,0.99,0.84,3,1,2,1.2,-0.6,1.4,2.0,6.2,1.6,1.142,1.5639999999999998,0.4,1789.4,211,-84.20000000000005,-0.19999999999999996,0.19999999999999996,-0.19999999999999996,0.3999999999999999,0.39999999999999947,1.1999999999999997,-0.11799999999999988,0.3639999999999999,-0.2,31
5647,2025-02-28,Sweden,Switzerland,1,2,Friendly,1,1793.3,1848.9,7,9,1,3,1.61,1.54,0.5,away_win,-1,3,friendly,5647,1,friendly,0.5,1793.3,1,2,7,1,1.61,1.54,0,0,-1,2.0,0.8,1.8,1.0,8.8,3.0,1.168,0.974,0.6,1787.5,228,5647,1,friendly,0.5,1848.9,2,1,9,3,1.54,1.61,3,1,1,3.0,1.6,2.4,0.8,9.0,3.4,1.528,0.9400000000000001,1.0,1856.6,226,-69.09999999999991,-1.0,-0.8,-0.5999999999999999,-0.19999999999999996,-0.1999999999999993,-0.3999999999999999,-0.3600000000000001,-0.03399999999999992,-0.4,2
5648,2025-03-01,New Zealand,Netherlands,0,1,World Cup,1,1652.7,1883.4,4,6,2,1,1.03,1.73,1.0,away_win,-1,1,world_cup,5648,1,world_cup,1.0,1652.7,0,1,4,2,1.03,1.73,0,0,-1,1.0,-0.6,1.6,2.2,7.2,2.2,1.2819999999999998,1.152,0.2,1651.0,217,5648,1,world_cup,1.0,1883.4,1,0,6,1,1.73,1.03,3,1,1,1.2,-0.2,1.2,1.4,11.4,4.0,1.69,1.336,0.4,1924.2,241,-273.20000000000005,-0.19999999999999996,-0.39999999999999997,0.40000000000000013,-0.8000000000000003,-4.2,-1.7999999999999998,-0.40800000000000014,0.18400000000000016,-0.2,-24
5649,2025-03-04,Serbia,Tunisia,1,0,Friendly,0,1779.0,1687.1,5,3,1,3,1.83,1.26,0.5,home_win,1,1,friendly,5649,0,friendly,0.5,1779.0,1,0,5,1,1.83,1.26,3,1,1,1.4,0.0,1.2,1.2,8.4,2.6,1.262,1.044,0.4,1811.2,218,5649,0,friendly,0.5,1687.1,0,1,3,3,1.26,1.83,0,0,-1,1.0,-0.6,0.8,1.4,7.8,2.4,0.8380000000000001,1.456,0.2,1663.7,250,147.5,0.3999999999999999,0.6,0.3999999999999999,0.19999999999999996,0.6000000000000005,0.20000000000000018,0.42399999999999993,0.4119999999999999,0.2,-32
5650,2025-03-04,Japan,Peru,1,1,Continental Cup,1,1836.9,1738.3,10,5,2,3,1.0,0.99,0.92,draw,0,2,continental,5650,1,continental,0.92,1836.9,1,1,10,2,1.0,0.99,1,0,0,1.8,0.4,1.4,1.0,6.6,3.0,1.378,1.22,0.4,1813.3,202,5650,1,continental,0.92,1738.3,1,1,5,3,0.99,1.0,1,0,0,1.8,0.2,1.0,0.8,5.6,1.6,1.2,1.0919999999999999,0.6,1719.4,231,93.89999999999986,0.0,0.2,0.3999999999999999,-0.19999999999999996,1.0,1.4,0.17799999999999994,-0.1280000000000001,-0.19999999999999996,-29
5651,2025-03-05,Uzbekistan,Brazil,2,2,Nations League,0,1675.6,1966.0,6,9,2,3,1.06,2.05,0.75,draw,0,4,nations_league,5651,0,nations_league,0.75,1675.6,2,2,6,2,1.06,2.05,1,0,0,0.6,-0.4,1.0,1.4,6.0,2.0,0.708,1.4899999999999998,0.2,1654.0,227,5651,0,nations_league,0.75,1966.0,2,2,9,3,2.05,1.06,1,0,0,2.0,1.4,2.6,1.2,10.6,4.0,2.1,0.9199999999999999,0.6,1974.7,234,-320.70000000000005,-1.4,-1.7999999999999998,-1.6,-0.19999999999999996,-4.6,-2.0,-1.3920000000000001,-0.5699999999999998,-0.39999999999999997,-7
5652,2025-03-05,United States,Argentina,2,1,Qualifier,0,1814.5,2010.6,8,12,3,5,1.52,1.3,0.85,home_win,1,3,qualifier,5652,0,qualifier,0.85,1814.5,2,1,8,3,1.52,1.3,3,1,1,1.6,0.2,1.2,1.0,7.2,1.6,1.394,1.43,0.4,1878.2,218,5652,0,qualifier,0.85,2010.6,1,2,12,5,1.3,1.52,0,0,-1,1.6,0.0,1.4,1.4,12.0,3.8,1.922,1.02,0.4,1967.0,217,-88.79999999999995,0.0,0.2,-0.19999999999999996,0.3999999999999999,-4.8,-2.1999999999999997,-0.528,-0.4099999999999999,0.0,1
5653,2025-03-06,Nigeria,Ghana,0,1,Qualifier,0,1773.8,1715.4,5,4,1,1,1.37,0.52,0.85,away_win,-1,1,qualifier,5653,0,qualifier,0.85,1773.8,0,1,5,1,1.37,0.52,0,0,-1,1.6,0.6,2.2,1.6,6.8,2.6,1.216,1.186,0.4,1740.8,236,5653,0,qualifier,0.85,1715.4,1,0,4,1,0.52,1.37,3,1,1,1.8,0.2,1.8,1.6,7.2,2.6,0.992,1.32,0.6,1747.3,227,-6.5,-0.19999999999999996,0.39999999999999997,0.40000000000000013,0.0,-0.40000000000000036,0.0,0.22399999999999998,0.13400000000000012,-0.19999999999999996,9
5654,2025-03-06,Italy,Ecuador,1,2,World Cup,1,1857.5,1736.0,7,10,5,4,1.38,0.72,1.0,away_win,-1,3,world_cup,5654,1,world_cup,1.0,1857.5,1,2,7,5,1.38,0.72,0,0,-1,1.8,0.8,1.8,1.0,10.0,2.8,1.372,0.8799999999999999,0.6,1840.5,272,5654,1,world_cup,1.0,1736.0,2,1,10,4,0.72,1.38,3,1,1,1.0,-0.4,1.2,1.6,7.6,2.8,1.1340000000000001,1.466,0.2,1765.2,248,75.29999999999995,0.8,1.2000000000000002,0.6000000000000001,0.6000000000000001,2.4000000000000004,0.0,0.238,0.5860000000000001,0.39999999999999997,24
5655,2025-03-07,Australia,Algeria,2,0,Qualifier,0,1738.3,1732.9,8,7,2,3,1.28,0.75,0.85,home_win,2,2,qualifier,5655,0,qualifier,0.85,1738.3,2,0,8,2,1.28,0.75,3,1,2,0.8,-1.2,0.6,1.8,7.4,1.2,0.9480000000000001,1.448,0.2,1717.3,233,5655,0,qualifier,0.85,1732.9,0,2,7,3,0.75,1.28,0,0,-2,0.4,-1.0,0.8,1.8,6.2,2.6,0.95,1.12,0.0,1739.4,243,-22.100000000000136,0.4,-0.19999999999999996,-0.20000000000000007,0.0,1.2000000000000002,-1.4000000000000001,-0.0019999999999998908,-0.32799999999999985,0.2,-10
5656,2025-03-07,Austria,Netherlands,1,1,Qualifier,0,1771.6,1902.5,9,4,5,1,1.21,1.66,0.85,draw,0,2,qualifier,5656,0,qualifier,0.85,1771.6,1,1,9,5,1.21,1.66,1,0,0,1.6,0.6,1.6,1.0,8.6,2.6,1.3039999999999998,1.332,0.4,1802.2,217,5656,0,qualifier,0.85,1902.5,1,1,4,1,1.66,1.21,1,0,0,1.2,-0.2,0.8,1.0,10.6,3.6,1.674,1.2759999999999998,0.4,1883.4,242,-81.20000000000005,0.40000000000000013,0.8,0.8,0.0,-2.0,-1.0,-0.3700000000000001,-0.05600000000000027,0.0,-25
5657,2025-03-08,Spain,Saudi Arabia,1,1,Nations League,0,1930.3,1644.1,13,6,5,1,2.48,0.88,0.75,draw,0,2,nations_league,5657,0,nations_league,0.75,1930.3,1,1,13,5,2.48,0.88,1,0,0,2.0,0.6,1.8,1.2,8.8,3.0,1.6619999999999997,1.064,0.6,1904.1,251,5657,0,nations_league,0.75,1644.1,1,1,6,1,0.88,2.48,1,0,0,0.8,-0.8,0.8,1.6,7.2,2.0,1.0,1.3780000000000001,0.2,1673.1,228,231.0,1.2,1.4,1.0,0.40000000000000013,1.6000000000000005,1.0,0.6619999999999997,0.31400000000000006,0.39999999999999997,23
5658,2025-03-09,Austria,Turkey,2,1,Continental Cup,0,1850.8,1730.2,10,7,4,3,1.55,1.64,0.92,home_win,1,3,continental,5658,0,continental,0.92,1850.8,2,1,10,4,1.55,1.64,3,1,1,1.2,0.2,1.4,1.2,9.2,3.2,1.344,1.3319999999999999,0.2,1771.6,218,5658,0,continental,0.92,1730.2,1,2,7,3,1.64,1.55,0,0,-1,0.8,-0.8,0.4,1.2,8.2,2.8,1.3800000000000001,1.4140000000000001,0.2,1775.6,218,-4.0,0.3999999999999999,1.0,0.9999999999999999,0.0,1.0,0.40000000000000036,-0.03600000000000003,0.0820000000000003,0.0,0
5659,2025-03-10,United States,Tunisia,2,2,Friendly,0,1831.8,1643.1,8,6,2,4,1.69,1.09,0.5,draw,0,4,friendly,5659,0,friendly,0.5,1831.8,2,2,8,2,1.69,1.09,1,0,0,2.0,0.4,1.6,1.2,8.0,2.2,1.448,1.4260000000000002,0.6,1814.5,219,5659,0,friendly,0.5,1643.1,2,2,6,4,1.09,1.69,1,0,0,1.0,-0.4,0.8,1.2,7.2,2.6,0.982,1.426,0.2,1687.1,251,127.40000000000009,1.0,0.8,0.8,0.0,0.7999999999999998,-0.3999999999999999,0.46599999999999997,-2.220446049250313e-16,0.39999999999999997,-32
5660,2025-03-10,Chile,Nigeria,1,0,World Cup,1,1744.5,1741.4,8,9,3,3,1.3,1.28,1.0,home_win,1,1,world_cup,5660,1,world_cup,1.0,1744.5,1,0,8,3,1.3,1.28,3,1,1,1.0,-0.4,0.6,1.0,4.4,0.8,0.7700000000000001,1.196,0.2,1700.6,251,5660,1,world_cup,1.0,1741.4,0,1,9,3,1.28,1.3,0,0,-1,1.6,0.8,2.2,1.4,7.2,2.6,1.1300000000000001,1.0599999999999998,0.4,1773.8,237,-73.20000000000005,-0.6000000000000001,-1.2000000000000002,-1.6,0.3999999999999999,-2.8,-1.8,-0.36,-0.13600000000000012,-0.2,14
5661,2025-03-11,Egypt,Nigeria,0,1,Qualifier,1,1720.7,1767.2,9,5,4,1,0.9,1.05,0.85,away_win,-1,1,qualifier,5661,1,qualifier,0.85,1720.7,0,1,9,4,0.9,1.05,0,0,-1,1.2,-0.2,1.2,1.4,7.0,2.2,1.214,1.178,0.4,1697.7,230,5661,1,qualifier,0.85,1767.2,1,0,5,1,1.05,0.9,3,1,1,1.4,0.6,1.6,1.0,7.0,2.4,1.152,1.04,0.4,1741.4,238,-43.700000000000045,-0.19999999999999996,-0.8,-0.40000000000000013,-0.3999999999999999,0.0,-0.19999999999999973,0.062000000000000055,-0.1379999999999999,0.0,-8
5662,2025-03-12,Croatia,Turkey,2,0,Nations League,1,1878.6,1771.5,11,3,4,0,1.79,1.36,0.75,home_win,2,2,nations_league,5662,1,nations_league,0.75,1878.6,2,0,11,4,1.79,1.36,3,1,2,2.6,1.6,2.4,0.8,9.2,3.4,1.864,0.916,0.8,1861.0,250,5662,1,nations_league,0.75,1771.5,0,2,3,0,1.36,1.79,0,0,-2,0.8,-0.6,0.6,1.2,6.8,2.6,1.3619999999999999,1.49,0.2,1730.2,219,130.79999999999995,1.8,2.2,1.7999999999999998,0.3999999999999999,2.3999999999999995,0.7999999999999998,0.5020000000000002,0.574,0.6000000000000001,31
5663,2025-03-12,Nigeria,Wales,2,1,Qualifier,0,1768.1,1717.7,11,9,4,3,1.49,0.36,0.85,home_win,1,3,qualifier,5663,0,qualifier,0.85,1768.1,2,1,11,4,1.49,0.36,3,1,1,1.8,0.8,1.6,0.8,6.8,2.4,1.15,0.992,0.6,1767.2,239,5663,0,qualifier,0.85,1717.7,1,2,9,3,0.36,1.49,0,0,-1,0.2,-1.2,0.6,1.8,7.4,2.6,1.134,1.38,0.0,1686.9,257,80.29999999999995,1.6,2.0,1.0,1.0,-0.6000000000000005,-0.20000000000000018,0.016000000000000014,0.3879999999999999,0.6,-18
5664,2025-03-18,United States,Chile,1,0,Nations League,1,1814.1,1748.1,7,4,2,1,1.45,1.24,0.75,home_win,1,1,nations_league,5664,1,nations_league,0.75,1814.1,1,0,7,2,1.45,1.24,3,1,1,1.6,-0.2,1.4,1.6,7.2,2.0,1.502,1.4,0.4,1831.8,220,5664,1,nations_league,0.75,1748.1,0,1,4,1,1.24,1.45,0,0,-1,1.6,0.0,0.8,0.8,5.4,1.4,0.8960000000000001,1.134,0.4,1744.5,252,87.29999999999995,0.0,-0.2,0.5999999999999999,-0.8,1.7999999999999998,0.6000000000000001,0.6059999999999999,-0.266,0.0,-32
